product_id,product_code,product_description,similarity,usda_code,is_correct
item_12247,16054544,"short rib plate, 5 star (ch)",0.5770991444587708,123 A 3 short rib choice,False
item_3066,101470,bf short rib-chu-bi nr dmk,0.5769912600517273,123 A 3 short rib choice,False
item_2770,10169751,bf rib back rib-z ch oma,0.5769852995872498,123 A 3 short rib choice,False
item_10229,13334099,pork chop bi rib cc10s 10#,0.5768467783927917,123 A 3 short rib choice,False
item_10228,13334019,pork chop bi rib cc08s 10#,0.5767881274223328,123 A 3 short rib choice,False
item_2772,10169903,bf rib back rib-z ch_*,0.5759430527687073,123 A 3 short rib choice,False
item_10071,13175B,pork back rib ami 1.75- 6-ivp-z,0.5759203433990479,123 A 3 short rib choice,False
item_11041,131223,pork spare rib-stl ami 2.25- 32#-z,0.5753617286682129,123 A 3 short rib choice,False
item_12248,16054541,"short rib plate, 5 star (prime)",0.574961245059967,123 A 3 short rib choice,False
item_3048,10170455,bf short rib pla-bi> nr ibp .5-in,0.5743317008018494,123 A 3 short rib choice,False
item_3039,1008626,bf short rib pla-bi pr oma,0.5737808346748352,123 A 3 short rib choice,False
item_3081,1072106,bf short rib-chu-bi-z pr wre,0.5728116035461426,123 A 3 short rib choice,False
item_12291,160072,"short ribs, boneless, 7oz",0.5728046894073486,123 A 3 short rib choice,False
item_10087,13170997,pork back rib ind vp19919 #2 unp r,0.5726878643035889,123 A 3 short rib choice,False
item_1476,12115414,beef ribeye b/in choice 14oz,0.5724625587463379,123 A 3 short rib choice,False
item_3060,10151346,bf short rib-chu-bi ch crk,0.5724580883979797,123 A 3 short rib choice,False
item_3052,10158201,bf short rib pla-bnl>ch-12-oz 10#,0.5722582340240479,123 A 3 short rib choice,False
item_12290,160060,"short ribs, boneless, 6oz",0.5722456574440002,123 A 3 short rib choice,False
item_12287,160140,"short ribs, boneless, 14oz",0.5716639161109924,123 A 3 short rib choice,False
item_1626,160004,"beef short ribs, bone-in, 4rib",0.5715011954307556,123 A 3 short rib choice,False
item_12286,160121,"short ribs, boneless, 12oz",0.5714837908744812,123 A 3 short rib choice,False
item_1433,16311400,beef plate short ribs choice,0.5714776515960693,123 A 3 short rib choice,False
item_1482,12120424,beef ribeye b/in choice 24oz,0.5698045492172241,123 A 3 short rib choice,False
item_12274,13181024,"short rib plate, national (ch)",0.5696194171905518,123 A 3 short rib choice,False
item_11030,250503,"pork spare rib cut up, 3dn 50#b",0.5694723725318909,123 A 3 short rib choice,False
item_10072,13170C,pork back rib ami 2.00- 42330 r,0.569218635559082,123 A 3 short rib choice,False
item_12289,160050,"short ribs, boneless, 5oz",0.5686458945274353,123 A 3 short rib choice,False
item_3068,10082494,bf short rib-chu-bi pr crk,0.5686315298080444,123 A 3 short rib choice,False
item_3077,107280S,bf short rib-chu-bi-z me san,0.568415105342865,123 A 3 short rib choice,False
item_3071,10082498,bf short rib-chu-bi se dmk,0.5682637095451355,123 A 3 short rib choice,False
item_11422,250400,"rib country style boneless, 4oz",0.5678924918174744,123 A 3 short rib choice,False
item_9116,44199990,"loin cc 11 rib t/in, pork moesle (50#)",0.5677880644798279,123 A 3 short rib choice,False
item_3067,10154,bf short rib-chu-bi oma-hrf,0.5675422549247742,123 A 3 short rib choice,False
item_330,33662008,back rib 3.3lb 2 pack,0.5674898624420166,123 A 3 short rib choice,False
item_3027,10086248,bf short rib pla-bi ang oma,0.5671528577804565,123 A 3 short rib choice,False
item_3046,10161050,bf short rib pla-bi> ch ibp 16-oz,0.5671455264091492,123 A 3 short rib choice,False
item_3063,1072A111,bf short rib-chu-bi me fcb,0.5668017864227295,123 A 3 short rib choice,False
item_11024,45039990,pork spare rib 10#,0.5662646293640137,123 A 3 short rib choice,False
item_12292,160080,"short ribs, boneless, 8oz",0.5658847093582153,123 A 3 short rib choice,False
item_2775,10169433,bf rib back rib-z me lft,0.5658170580863953,123 A 3 short rib choice,False
item_10093,13166C,pork back rib wic 1.75- le31#-z,0.5657744407653809,123 A 3 short rib choice,False
item_804,11310412,beef chuck short ribs 12oz,0.7804137468338013,130 4 chuck short rib,False
item_807,11321804,beef chuck short ribs 4oz,0.7758562564849854,130 4 chuck short rib,False
item_805,11310414,beef chuck short ribs 14 oz,0.7642825841903687,130 4 chuck short rib,False
item_806,11311414,beef chuck short ribs 14 oz long bone,0.756713330745697,130 4 chuck short rib,False
item_808,11310406,beef chuck short ribs 6oz,0.75623619556427,130 4 chuck short rib,False
item_809,11310408,beef chuck short ribs 8oz,0.756231427192688,130 4 chuck short rib,False
item_810,11310410,beef chuck short ribs 9oz,0.7548954486846924,130 4 chuck short rib,False
item_816,11321404,beef chuck short ribs boneless 4oz,0.7497543692588806,130 4 chuck short rib,False
item_814,11321410,beef chuck short ribs boneless 10oz,0.7457485198974609,130 4 chuck short rib,False
item_803,11105110,beef chuck short ribs 10 oz,0.7454151511192322,130 4 chuck short rib,False
item_819,11321407,beef chuck short ribs boneless 7oz,0.7453763484954834,130 4 chuck short rib,False
item_820,11321409,beef chuck short ribs boneless 8oz,0.7361239194869995,130 4 chuck short rib,False
item_818,11321406,beef chuck short ribs boneless 6oz,0.7360164523124695,130 4 chuck short rib,False
item_821,11321413,beef chuck short ribs boneless 9oz,0.730981171131134,130 4 chuck short rib,False
item_6191,13181014,"chuck short rib, ibp (ch)",0.7299191355705261,130 4 chuck short rib,False
item_6198,13183334,"chuck short rib, upper iowa (ch)",0.7284268736839294,130 4 chuck short rib,False
item_815,11321403,beef chuck short ribs boneless 3oz,0.7270217537879944,130 4 chuck short rib,False
item_6182,13181204,"chuck short rib, creekstone (ch)",0.7234313488006592,130 4 chuck short rib,False
item_6178,13181054,"chuck short rib, afg (ch)",0.7216260433197021,130 4 chuck short rib,False
item_817,11321405,beef chuck short ribs boneless 5oz,0.7194703221321106,130 4 chuck short rib,False
item_6177,13181055,"chuck short rib, afg",0.7181169390678406,130 4 chuck short rib,False
item_6186,13181375,"chuck short rib, evp, (nr)",0.7110912799835205,130 4 chuck short rib,False
item_6188,13183554,"chuck short rib, heartland (ch)",0.7110594511032104,130 4 chuck short rib,False
item_6176,13381015,"chuck short rib, 4pc, ibp (sel)",0.7106035947799683,130 4 chuck short rib,False
item_6174,13189984,"chuck short rib finger, (ch)",0.7105514407157898,130 4 chuck short rib,False
item_6181,13183896,"chuck short rib, clear river (nr)",0.7013933658599854,130 4 chuck short rib,False
item_6179,13181056,"chuck short rib, afg (nr)",0.6984638571739197,130 4 chuck short rib,False
item_823,11321441,beef chuck short ribs- bone in,0.6969653367996216,130 4 chuck short rib,False
item_6197,13183354,"chuck short rib, swift (ch)",0.6940327882766724,130 4 chuck short rib,False
item_6195,13181130,"chuck short rib, mex sukarne",0.6938550472259521,130 4 chuck short rib,False
item_6193,13181120,"chuck short rib, mex praderas",0.6937835812568665,130 4 chuck short rib,False
item_6196,13181070,"chuck short rib, palo duro (brown box)",0.6936247944831848,130 4 chuck short rib,False
item_3448,10277510,bf wag-jap-a5 short rib chuck 2/15#,0.6925682425498962,130 4 chuck short rib,False
item_6187,13186010,"chuck short rib, fc beef mex",0.6856586337089539,130 4 chuck short rib,False
item_6183,13181201,"chuck short rib, creekstone (prime)",0.6846596598625183,130 4 chuck short rib,False
item_6175,13281015,"chuck short rib, 2pc, ibp (sel)",0.6843206882476807,130 4 chuck short rib,False
item_813,11321000,beef chuck short ribs boneless,0.6831797361373901,130 4 chuck short rib,False
item_14301,61310500,veal chuck short ribs,0.6817483901977539,130 4 chuck short rib,False
item_824,41500,beef chuck shortrib (4 bone),0.676468551158905,130 4 chuck short rib,False
item_12244,164163,"short rib kosher, 16oz",0.6764628291130066,130 4 chuck short rib,False
item_811,11310400,beef chuck short ribs bone in,0.6763358116149902,130 4 chuck short rib,False
item_6180,13181055,"chuck short rib, afg (sel)",0.673847496509552,130 4 chuck short rib,False
item_6192,13181320,"chuck short rib, mex gusi",0.6722128987312317,130 4 chuck short rib,False
item_12243,164123,"short rib kosher, 12oz",0.6712872982025146,130 4 chuck short rib,False
item_6194,13181490,"chuck short rib, mex santara",0.6696275472640991,130 4 chuck short rib,False
item_12245,164122,"short rib kosher, 2 bone, 12oz",0.668671727180481,130 4 chuck short rib,False
item_12287,160140,"short ribs, boneless, 14oz",0.6679014563560486,130 4 chuck short rib,False
item_6199,13183352,"chuck short rib,swift (c_angus)",0.6661397218704224,130 4 chuck short rib,False
item_6214,190823,"chuck, brisket short rib pattie, 4oz",0.6630235314369202,130 4 chuck short rib,False
item_12286,160121,"short ribs, boneless, 12oz",0.6622326970100403,130 4 chuck short rib,False
item_1414,16310015,beef plate short ribs 14-16oz,0.6611972451210022,130 4 chuck short rib,False
item_3088,10722S,bf short rib-chu-bi>me .50in,0.6608424186706543,130 4 chuck short rib,False
item_12288,164001,"short ribs, boneless, 4oz",0.6575806736946106,130 4 chuck short rib,False
item_1415,16310039,beef plate short ribs 16oz,0.655773401260376,130 4 chuck short rib,False
item_12291,160072,"short ribs, boneless, 7oz",0.6533456444740295,130 4 chuck short rib,False
item_12285,160101,"short ribs, boneless, 10oz",0.6520667672157288,130 4 chuck short rib,False
item_12242,164051,"short rib kosher, 1 bone, 5oz",0.6509823203086853,130 4 chuck short rib,False
item_12241,124001,short rib bnls from chuckroll,0.6503733396530151,130 4 chuck short rib,False
item_6185,13181376,"chuck short rib, evp, (n/r_angus)",0.6497973203659058,130 4 chuck short rib,False
item_802,11310510,beef chuck short ribs (ui)-pack 1per,0.6491565108299255,130 4 chuck short rib,False
item_10069,13160A,pork back rib ami 1.75- 33# r,0.6490657329559326,130 4 chuck short rib,False
item_6190,13183556,"chuck short rib, heartland (n/r_angus)",0.6486979722976685,130 4 chuck short rib,False
item_1422,16310404,beef plate short ribs 4oz,0.6476517915725708,130 4 chuck short rib,False
item_6215,190818,"chuck, brisket short rib pattie, 8oz",0.6473421454429626,130 4 chuck short rib,False
item_6189,13143556,"chuck short rib, heartland (n/r)",0.647092878818512,130 4 chuck short rib,False
item_3086,19982999,bf short rib-chu-bi>-z me .25in,0.6467578411102295,130 4 chuck short rib,False
item_12292,160080,"short ribs, boneless, 8oz",0.6462802290916443,130 4 chuck short rib,False
item_10074,131700,pork back rib ami 2.25- 33# r,0.6458726525306702,130 4 chuck short rib,False
item_12290,160060,"short ribs, boneless, 6oz",0.6454793810844421,130 4 chuck short rib,False
item_812,11310422,"beef chuck short ribs bone in 1.5 x 1.5""",0.6446175575256348,130 4 chuck short rib,False
item_1467,164231,"beef rib, 109 spec trim, ch, 23#up",0.6431655287742615,130 4 chuck short rib,False
item_6099,120007,chuck bnlswhole short ribs,0.6425995826721191,130 4 chuck short rib,False
item_12293,160901,"short ribs, boneless, 9oz",0.6408482193946838,130 4 chuck short rib,False
item_1413,16310013,beef plate short ribs 12-14 oz,0.6402539014816284,130 4 chuck short rib,False
item_1412,16310010,beef plate short ribs 10oz,0.6395716071128845,130 4 chuck short rib,False
item_12289,160050,"short ribs, boneless, 5oz",0.6380359530448914,130 4 chuck short rib,False
item_1626,160004,"beef short ribs, bone-in, 4rib",0.6375795602798462,130 4 chuck short rib,False
item_801,11310500,beef chuck short ribs (ui),0.6362161636352539,130 4 chuck short rib,True
item_10092,13142,pork back rib wic 1.25- 33# r,0.6354994177818298,130 4 chuck short rib,False
item_1411,16310011,beef plate short ribs 10-12 oz,0.6354221701622009,130 4 chuck short rib,False
item_822,11321440,beef chuck short ribs choice boneless,0.6350961327552795,130 4 chuck short rib,False
item_1468,43770,"beef rib, ribeye 100 l*palo duro",0.6341883540153503,130 4 chuck short rib,False
item_1425,16310437,beef plate short ribs 7oz,0.6313100457191467,130 4 chuck short rib,False
item_1013,18230015,beef ground chuck 85/15,0.631295382976532,130 4 chuck short rib,False
item_3084,10162,bf short rib-chu-bi> ch14-16-oz,0.6307889819145203,130 4 chuck short rib,False
item_1416,16310018,beef plate short ribs 18oz,0.6303793787956238,130 4 chuck short rib,False
item_10229,13334099,pork chop bi rib cc10s 10#,0.6300468444824219,130 4 chuck short rib,False
item_1419,16310008,beef plate short ribs 3 bone 8oz,0.6297659277915955,130 4 chuck short rib,False
item_10070,13160,pork back rib ami 1.75- 33#-z,0.6294422745704651,130 4 chuck short rib,False
item_1460,164109,"beef rib 109, ch, 23#up",0.6266860961914062,130 4 chuck short rib,False
item_1426,16311008,beef plate short ribs 8oz,0.6258487701416016,130 4 chuck short rib,False
item_1424,16310096,beef plate short ribs 6oz,0.625633955001831,130 4 chuck short rib,False
item_6184,13181176,"chuck short rib, demkota (nr)",0.6251762509346008,130 4 chuck short rib,False
item_10075,131701,pork back rib ami 2.25- 33#-z,0.6251567006111145,130 4 chuck short rib,False
item_14402,1130414,veal rib-chop 14s fmc 10#,0.6242725253105164,130 4 chuck short rib,False
item_3070,1072106,bf short rib-chu-bi pr wre,0.624148428440094,130 4 chuck short rib,False
item_11419,SP2601,rib bbq 4 oz,0.6231558322906494,130 4 chuck short rib,False
item_3087,10082968,bf short rib-chu-bi>-z me 2.00-in,0.6228057742118835,130 4 chuck short rib,False
item_1427,16311009,beef plate short ribs 9oz,0.6222255229949951,130 4 chuck short rib,False
item_1410,16300010,beef plate short ribs 10 oz,0.6218081116676331,130 4 chuck short rib,False
item_6697,382300,"duck bones, 30#",0.5065587162971497,167 A 4 knuckles,False
item_13657,174170,"top round, ch, 17-20#",0.6613604426383972,168 1 top round inside ,False
item_2979,10231683,bf round top inside-pld ch oma,0.6105822920799255,168 1 top round inside ,False
item_2968,10213A2I,bf round top inside xt ch wre,0.6082826256752014,168 1 top round inside ,False
item_2950,10214B,bf round top inside ch ibp d6137ah,0.6077222228050232,168 1 top round inside ,True
item_2969,1021450,bf round top inside xt nr wre,0.5990676879882812,168 1 top round inside ,False
item_2960,10214022,bf round top inside xt ch ame,0.5968155264854431,168 1 top round inside ,False
item_2963,1021A1IB,bf round top inside xt ch ibp 6117,0.5960938930511475,168 1 top round inside ,False
item_13660,174171,"top round-17-20# caselo, ch",0.590917706489563,168 1 top round inside ,False
item_2974,10212582,bf round top inside xt pr wre,0.5884027481079102,168 1 top round inside ,False
item_2965,1713A2NT,bf round top inside xt ch nat6472,0.5873004198074341,168 1 top round inside ,False
item_14446,64151050,veal top round,0.578646183013916,168 1 top round inside ,False
item_2980,10210240,bf round top inside-pld-co ch ibp,0.5661145448684692,168 1 top round inside ,False
item_2971,1021232,bf round top inside xt pr neb,0.5654968619346619,168 1 top round inside ,False
item_2966,1021A2GM,bf round top inside xt ch oma,0.5605478882789612,168 1 top round inside ,False
item_2954,1024170,bf round top inside xt ang omc,0.5581062436103821,168 1 top round inside ,False
item_2981,1021A112,bf round top inside-pld-co jrm,0.5537989139556885,168 1 top round inside ,False
item_8324,11291310,"inside round, denuded 7up, four star",0.5535130500793457,168 1 top round inside ,False
item_2976,1021085,bf round top inside->sl-00-in,0.5531299114227295,168 1 top round inside ,False
item_2975,10210123,bf round top inside->ch cts,0.5526376366615295,168 1 top round inside ,False
item_8878,420012,lamb top round,0.5526136755943298,168 1 top round inside ,False
item_2955,1024172,bf round top inside xt ang omc-h,0.5519816279411316,168 1 top round inside ,False
item_11273,171171,prime top round-17-20#caselo,0.5501999258995056,168 1 top round inside ,False
item_8316,11191022,"inside round xt, national (cangus)",0.5463035106658936,168 1 top round inside ,False
item_2948,1021A1ZZ,bf round top inside ch *__,0.5455442070960999,168 1 top round inside ,False
item_2973,10212572,bf round top inside xt pr oma-h,0.5417609810829163,168 1 top round inside ,False
item_2967,10216010,bf round top inside xt ch oma-hal,0.5407031178474426,168 1 top round inside ,False
item_2972,10212575,bf round top inside xt pr oma,0.5395276546478271,168 1 top round inside ,False
item_2977,1021419,bf round top inside-cosmo ch nat,0.5381693840026855,168 1 top round inside ,False
item_2978,102143,bf round top inside-den ch ibp,0.5380198359489441,168 1 top round inside ,False
item_2961,1021A3CS,bf round top inside xt ch crk,0.5315700769424438,168 1 top round inside ,False
item_2956,1024173,bf round top inside xt ang-ch omc,0.5315257906913757,168 1 top round inside ,False
item_6414,1832642,cornedbf ckd thm top round 2/8#,0.5274754762649536,168 1 top round inside ,False
item_8320,11191142,"inside round xt, westernreserve (cangus)",0.5244670510292053,168 1 top round inside ,False
item_2958,10219833,bf round top inside xt cab oma,0.5243584513664246,168 1 top round inside ,False
item_8325,174005,"inside round, denuded, ch",0.5239299535751343,168 1 top round inside ,False
item_13654,174001,top round roast capoff,0.5226981043815613,168 1 top round inside ,False
item_2970,1021414,bf round top inside xt oma-hef-h,0.5215211510658264,168 1 top round inside ,False
item_2959,10219836,bf round top inside xt cab oma-hal,0.5214663147926331,168 1 top round inside ,False
item_2957,1021A110,bf round top inside xt cab ibp,0.5106621384620667,168 1 top round inside ,False
item_2951,1021412,bf round top inside ch+ oma-hef-h,0.5056247115135193,168 1 top round inside ,False
item_8317,11191024,"inside round xt, national (ch)",0.5042002201080322,168 1 top round inside ,False
item_2968,10213A2I,bf round top inside xt ch wre,0.7504497170448303,168 3 top round inside XT,False
item_2974,10212582,bf round top inside xt pr wre,0.7488414645195007,168 3 top round inside XT,False
item_2960,10214022,bf round top inside xt ch ame,0.7449833154678345,168 3 top round inside XT,False
item_2969,1021450,bf round top inside xt nr wre,0.7376763224601746,168 3 top round inside XT,False
item_2971,1021232,bf round top inside xt pr neb,0.7348871827125549,168 3 top round inside XT,False
item_2972,10212575,bf round top inside xt pr oma,0.7127192616462708,168 3 top round inside XT,False
item_2965,1713A2NT,bf round top inside xt ch nat6472,0.7061163783073425,168 3 top round inside XT,False
item_2966,1021A2GM,bf round top inside xt ch oma,0.7037847638130188,168 3 top round inside XT,False
item_2973,10212572,bf round top inside xt pr oma-h,0.6980797052383423,168 3 top round inside XT,False
item_2963,1021A1IB,bf round top inside xt ch ibp 6117,0.6862919330596924,168 3 top round inside XT,True
item_8316,11191022,"inside round xt, national (cangus)",0.6862152218818665,168 3 top round inside XT,False
item_8320,11191142,"inside round xt, westernreserve (cangus)",0.6849594116210938,168 3 top round inside XT,False
item_2961,1021A3CS,bf round top inside xt ch crk,0.6788846254348755,168 3 top round inside XT,False
item_2958,10219833,bf round top inside xt cab oma,0.6766574382781982,168 3 top round inside XT,False
item_8317,11191024,"inside round xt, national (ch)",0.6704555153846741,168 3 top round inside XT,False
item_2962,10212012,bf round top inside xt ch exc,0.6657187342643738,168 3 top round inside XT,False
item_2970,1021414,bf round top inside xt oma-hef-h,0.6605588793754578,168 3 top round inside XT,False
item_2954,1024170,bf round top inside xt ang omc,0.6596192121505737,168 3 top round inside XT,False
item_8321,11191144,"inside round xt, westernreserve (ch)",0.6563947200775146,168 3 top round inside XT,False
item_2955,1024172,bf round top inside xt ang omc-h,0.6512448191642761,168 3 top round inside XT,False
item_2957,1021A110,bf round top inside xt cab ibp,0.6496943235397339,168 3 top round inside XT,False
item_2967,10216010,bf round top inside xt ch oma-hal,0.6479013562202454,168 3 top round inside XT,False
item_8304,11191004,"inside round xt, greateromaha (ch)",0.6475956439971924,168 3 top round inside XT,False
item_2956,1024173,bf round top inside xt ang-ch omc,0.6470363736152649,168 3 top round inside XT,False
item_8303,11191002,"inside round xt, greateromaha (cangus)",0.6462122797966003,168 3 top round inside XT,False
item_2959,10219836,bf round top inside xt cab oma-hal,0.6435185670852661,168 3 top round inside XT,False
item_8302,11191211,"inside round xt, creekstone (prime)",0.6428841352462769,168 3 top round inside XT,False
item_8301,11191214,"inside round xt, creekstone (ch)",0.6349661350250244,168 3 top round inside XT,False
item_2964,10292,bf round top inside xt ch ibp-sra,0.6158857345581055,168 3 top round inside XT,False
item_8322,11191141,"inside round xt, westernreserve (prime)",0.6142889261245728,168 3 top round inside XT,False
item_8314,11191162,"inside round xt, iowa premium (cangus)",0.6083909869194031,168 3 top round inside XT,False
item_8306,11191001,"inside round xt, greateromaha (prime)",0.6009671688079834,168 3 top round inside XT,False
item_8319,11193334,"inside round xt, upper iowa (ch)",0.5980849266052246,168 3 top round inside XT,False
item_8310,11191012,"inside round xt, ibp (cangus)",0.5976034998893738,168 3 top round inside XT,False
item_662,41303,beef angus gold xt inside round,0.5935720801353455,168 3 top round inside XT,False
item_8299,11191054,"inside round xt, afg (ch)",0.592927873134613,168 3 top round inside XT,False
item_2975,10210123,bf round top inside->ch cts,0.5885751843452454,168 3 top round inside XT,False
item_2950,10214B,bf round top inside ch ibp d6137ah,0.5863822102546692,168 3 top round inside XT,False
item_8305,11194564,"inside round xt, greateromaha (hereford)",0.5833818912506104,168 3 top round inside XT,False
item_2979,10231683,bf round top inside-pld ch oma,0.5783928632736206,168 3 top round inside XT,False
item_8300,11193694,"inside round xt, aurora (ch)",0.5773289799690247,168 3 top round inside XT,False
item_8311,11193574,"inside round xt, ibp (ch)",0.5724464654922485,168 3 top round inside XT,False
item_8315,11191162,"inside round xt, iowapremium (cangus)",0.5719956159591675,168 3 top round inside XT,False
item_8307,111910040,"inside round xt, greateromaha halal (ch)",0.5616859197616577,168 3 top round inside XT,False
item_8308,11191874,"inside round xt, halal nebraska (ch)",0.5549004673957825,168 3 top round inside XT,False
item_2980,10210240,bf round top inside-pld-co ch ibp,0.549929141998291,168 3 top round inside XT,False
item_1162,41300,"beef inside round choice xt 1/4""",0.5492987036705017,168 3 top round inside XT,False
item_13657,174170,"top round, ch, 17-20#",0.5428762435913086,168 3 top round inside XT,False
item_8312,11173575,"inside round xt, ibp (sel)",0.5323880314826965,168 3 top round inside XT,False
item_2978,102143,bf round top inside-den ch ibp,0.5320728421211243,168 3 top round inside XT,False
item_8318,11291872,"inside round xt, nebraska halal (cangus)",0.5292797088623047,168 3 top round inside XT,False
item_8323,11391876,"inside round xt,nebraska gold (nr_angus)",0.5269694328308105,168 3 top round inside XT,False
item_2981,1021A112,bf round top inside-pld-co jrm,0.5247518420219421,168 3 top round inside XT,False
item_2948,1021A1ZZ,bf round top inside ch *__,0.5218440890312195,168 3 top round inside XT,False
item_8309,11191873,"inside round xt, halal nebraska (ch_ang)",0.518827497959137,168 3 top round inside XT,False
item_2949,1021A1Z1,bf round top inside ch exc,0.5185503363609314,168 3 top round inside XT,False
item_2977,1021419,bf round top inside-cosmo ch nat,0.5176094770431519,168 3 top round inside XT,False
item_2976,1021085,bf round top inside->sl-00-in,0.5067886710166931,168 3 top round inside XT,False
item_1588,14500500,beef round inside choice xt (ui),0.5042527914047241,168 3 top round inside XT,True
item_7176,11304956,"flat bottom round, heritage",0.5960485935211182,171 B 3 Round outside round flat ,False
item_2853,1018A3GR,bf round 161 2 pc bnls ch aur,0.5892125368118286,171 B 3 Round outside round flat ,False
item_13657,174170,"top round, ch, 17-20#",0.5871199369430542,171 B 3 Round outside round flat ,False
item_11660,11039984,"rounds bnls 161, (ch)",0.5866957306861877,171 B 3 Round outside round flat ,False
item_11657,78332219,"round scad, west bay (22#)",0.5692592859268188,171 B 3 Round outside round flat ,False
item_7185,11301024,"flat bottom round, national (ch)",0.5666221380233765,171 B 3 Round outside round flat ,False
item_2848,1018A2AR,bf round 160-cp ch *__,0.546870231628418,171 B 3 Round outside round flat ,False
item_2850,1019A2GO,bf round 160-cp ch oma,0.5371037125587463,171 B 3 Round outside round flat ,False
item_7165,11301204,"flat bottom round, creekstone (ch)",0.5367672443389893,171 B 3 Round outside round flat ,False
item_13660,174171,"top round-17-20# caselo, ch",0.5353496670722961,171 B 3 Round outside round flat ,False
item_7192,11301144,"flat bottom round, westernreserve (ch)",0.5307481288909912,171 B 3 Round outside round flat ,False
item_7191,11301142,"flat bottom round, westernreserve (cangu",0.5304974317550659,171 B 3 Round outside round flat ,False
item_7166,11301211,"flat bottom round, creekstone (prime)",0.5303788781166077,171 B 3 Round outside round flat ,False
item_2847,1019A1GO,bf round 160-cp cab oma,0.5295445919036865,171 B 3 Round outside round flat ,False
item_7193,11301141,"flat bottom round, westernreserve (prime",0.5278291702270508,171 B 3 Round outside round flat ,False
item_7178,11301014,"flat bottom round, ibp (ch)",0.5232894420623779,171 B 3 Round outside round flat ,False
item_8325,174005,"inside round, denuded, ch",0.523125171661377,171 B 3 Round outside round flat ,False
item_10582,13056,pork loin bi m1/4t ind15802 2/2p,0.5218546390533447,171 B 3 Round outside round flat ,False
item_6416,220615,cornedbf ckd v br flat 18500 2/18#,0.5170838832855225,171 B 3 Round outside round flat ,False
item_2950,10214B,bf round top inside ch ibp d6137ah,0.5170416831970215,171 B 3 Round outside round flat ,False
item_8324,11291310,"inside round, denuded 7up, four star",0.5155892372131348,171 B 3 Round outside round flat ,False
item_10579,13056088,pork loin bi l1/4t ind15502 2/2p,0.5122731924057007,171 B 3 Round outside round flat ,False
item_2979,10231683,bf round top inside-pld ch oma,0.5080134272575378,171 B 3 Round outside round flat ,False
item_2980,10210240,bf round top inside-pld-co ch ibp,0.5076895356178284,171 B 3 Round outside round flat ,False
item_2924,10233AIW,bf round os flat ch wre,0.5075732469558716,171 B 3 Round outside round flat ,False
item_2915,10230886,bf round os flat ca aur,0.5058549046516418,171 B 3 Round outside round flat ,False
item_7160,11304544,"flat bottom round, 5 star (choice)",0.5052687525749207,171 B 3 Round outside round flat ,False
item_11663,11031004,"rounds bnls 161, greateromaha (ch)",0.5031643509864807,171 B 3 Round outside round flat ,False
item_7184,11301022,"flat bottom round, national (cangus)",0.5001100301742554,171 B 3 Round outside round flat ,False
item_6900,174360,"eye of round, ch, 3-6#",0.7159469723701477,171 C 3 Eye of round,False
item_6906,11264544,"eye round, 5star (ch)",0.6212620735168457,171 C 3 Eye of round,False
item_14313,11199E1,veal eye of round-z prv 20#,0.6080172657966614,171 C 3 Eye of round,False
item_2873,1710A1IB,bf round eye rnds ch ibp d6257ah,0.6017547845840454,171 C 3 Eye of round,False
item_6905,11264496,"eye round, 1/4"", harmony",0.5901663303375244,171 C 3 Eye of round,False
item_6925,11261024,"eye round, national (ch)",0.5859732627868652,171 C 3 Eye of round,False
item_6904,11261310,"eye round 100, four star",0.579271137714386,171 C 3 Eye of round,False
item_13657,174170,"top round, ch, 17-20#",0.5771586298942566,171 C 3 Eye of round,False
item_6930,11261144,"eye round, westernrreserve (ch)",0.5674675107002258,171 C 3 Eye of round,False
item_2869,1710AZ1,bf round eye rnds ch *__,0.5660648941993713,171 C 3 Eye of round,False
item_2864,1710A26,bf round eye rnds ca aur,0.5611245036125183,171 C 3 Eye of round,False
item_2875,1710A2H,bf round eye rnds ch oma-h,0.5565176010131836,171 C 3 Eye of round,False
item_6918,11261014,"eye round, ibp (ch)",0.5555369853973389,171 C 3 Eye of round,False
item_2865,1710A23,bf round eye rnds ca oma,0.5545070767402649,171 C 3 Eye of round,False
item_6919,11261013,"eye round, ibp (ch_angus)",0.5537599921226501,171 C 3 Eye of round,False
item_6908,11261204,"eye round, creekstone (ch)",0.5506688356399536,171 C 3 Eye of round,False
item_11276,410067,prime veal eye of round,0.5502462387084961,171 C 3 Eye of round,False
item_14314,64175090,veal eye round,0.5496907830238342,171 C 3 Eye of round,False
item_2874,1710A2GO,bf round eye rnds ch oma,0.5493628978729248,171 C 3 Eye of round,False
item_6912,11261004,"eye round, greateromaha (ch)",0.5487972497940063,171 C 3 Eye of round,False
item_6910,11265764,"eye round, est 8 angus iowa premium (ch)",0.5475716590881348,171 C 3 Eye of round,False
item_14456,64175040,veal trmmed eye round,0.5403135418891907,171 C 3 Eye of round,False
item_2870,1710A1AR,bf round eye rnds ch aur,0.5395669937133789,171 C 3 Eye of round,False
item_2879,1710A3G3,bf round eye rnds pr oma-h,0.5317651033401489,171 C 3 Eye of round,False
item_2877,1710B2G1,bf round eye rnds nr xt ame,0.5285199880599976,171 C 3 Eye of round,False
item_2848,1018A2AR,bf round 160-cp ch *__,0.5283236503601074,171 C 3 Eye of round,False
item_6924,11261022,"eye round, national (cangus)",0.5270072817802429,171 C 3 Eye of round,False
